block_id,route_id,wheelchair_accessible,direction_id,trip_headsign,shape_id,service_id,trip_id
b_1-17-16,17,1,1,Misericordia Health Centre,1083,2_merged_61273,1561_merged_79933
b_2-89-2,89,1,0,North Transcona,1518,3,11513_merged_74538
a_3-15-1,15,1,1,Mountain & Fife,969,2_merged_61271,13079_merged_61700
a_2-33-2,33,1,0,Maples via Jefferson,1928,1,10277_merged_69746
a_2-24-4,24,1,1,City Hall,1219,1,10020_merged_64830
b_1-33-3,33,1,0,Maples via Mapleglen,1929,2_merged_61273,3185
b_1-33-3,33,1,1,Downtown,1930,2_merged_61273,3186
b_1-33-3,33,1,0,Maples via Mapleglen,1929,2_merged_61273,3187
a_1-31-5,31,1,0,Oak Point,1246,4_merged_61272,3183
a_1-44-3,44,1,0,Kildonan Place via Louelda,1306,4_merged_61272,3896_merged_65445
b_2-79-2,79,1,0,Westdale via Kenaston,1477,3,11262_merged_71848
a_1-79-5,79,1,1,Polo Park via Kenaston,1474,4_merged_61272,6598_merged_65403
a_2-16-9,16,1,0,Tyndall Park via Burrows,1017,1,9323_merged_63610
a_2-75-2,75,1,0,University of Manitoba,1437,1,11431_merged_62183
b_2-44-1,44,1,1,Broadway via London,1301,3,10114_merged_77274
b_1-29-19,29,1,1,Logan,1237,2_merged_61273,3017_merged_76150
b_3-19-2,19,1,1,Windsor Park via Autumnwood,1159,4_merged_61274,13109_merged_76804
a_1-44-16,44,1,1,Broadway via Louelda,1303,4_merged_61272,4013
b_1-46-2,46,1,1,Balmoral Station,1321,2_merged_61273,4012
b_1-46-2,46,1,0,Transcona via Regent,1320,2_merged_61273,4011
a_1-44-15,12,1,0,Polo Park,944,4_merged_61272,4010
b_1-46-3,44,1,0,Kildonan Place via Louelda,1306,2_merged_61273,4017
a_1-44-16,44,1,0,Kildonan Place via Louelda,1300,4_merged_61272,4016
a_1-44-16,44,1,1,Broadway via Louelda,1303,4_merged_61272,4015
b_3-18-4,18,1,1,Assiniboine Park,1130,4_merged_61274,13045_merged_75299
b_1-47-4,47,1,0,Transcona via Regent,1328,2_merged_61273,4141_merged_74171
b_1-75-3,75,1,1,Kildonan Place,1436,2_merged_61273,5901_merged_78764
a_2-95-1,95,1,0,Pan Am Pool,1908,1,12098_merged_63005
a_3-47-1,47,1,1,Balmoral Station,1331,2_merged_61271,14016_merged_69914
a_1-11-19,22,1,1,City Hall,1205,4_merged_61272,470_merged_67620
b_3-55-3,55,1,0,St.Vital Centre via Meadowood,1363,4_merged_61274,13733_merged_72952
a_2-55-3,55,1,0,St. Vital Centre via Dakota,1365,1,10872_merged_64949
b_1-19-7,19,1,1,Windsor Park via Autumnwood,1159,2_merged_61273,1974_merged_73389
a_1-11-3,11,1,0,Polo Park,888,4_merged_61272,283
a_1-11-3,11,1,1,Glenway,889,4_merged_61272,284
a_2-12-2,12,1,0,Polo Park,944,1,8909_merged_62988
b_1-185-1,185,1,0,University of Manitoba,1148,2_merged_61273,8044_merged_73037
a_1-19-8,19,1,0,Elizabeth & Drake,1165,4_merged_61272,2047_merged_68372
a_1-88-2,88,1,0,Fife,1513,4_merged_61272,6893_merged_69602
a_3-11-3,11,1,1,North Kildonan via Rothesay,920,2_merged_61271,12746_merged_67626
b_2-17-4,17,1,0,Maples,1079,3,9034_merged_78835
b_1-2-2,2,1,0,Downtown Spirit-counterclockwise,1175,2_merged_61273,42_merged_77701
b_2-19-2,19,1,1,Windsor Park via Drake,1153,3,9277_merged_78444
b_1-71-8,71,1,0,Templeton via Sinclair,1423,2_merged_61273,5641_merged_76520
b_2-84-1,86,1,1,Fort Rouge Station,1956,3,11371_merged_77898
a_1-15-7,15,1,0,Airport via Wellington,978,4_merged_61272,1011_merged_64193
b_2-84-1,86,1,0,Bridgwater,1953,3,11354_merged_78248
b_2-60-3,60,1,1,Downtown,1388,3,10597_merged_72564
b_2-47-5,47,1,1,Balmoral Station,1333,3,10370_merged_71235
a_1-47-10,47,1,0,Transcona via Kildare,1330,4_merged_61272,4365_merged_69461
a_1-66-10,66,1,1,Downtown,1401,4_merged_61272,5473_merged_68875
b_2-79-1,79,1,0,Westdale via Kenaston,1477,3,11219_merged_77013
b_2-160-2,160,1,1,Downtown,1052,3,11976_merged_73212
b_1-160-4,160,1,0,University of Manitoba,1051,2_merged_61273,7521_merged_73141
b_3-33-1,33,1,0,Maples via Mapleglen,1929,4_merged_61274,13341_merged_72367
b_1-95-3,95,1,1,Riverview,1884,2_merged_61273,7040_merged_70910
b_2-11-13,11,1,0,Polo Park,888,3,8446_merged_78047
b_2-16-7,16,1,1,Kingston Row,1014,3,8931_merged_76635
b_1-79-1,79,1,1,Polo Park via Kenaston,1475,2_merged_61273,6308
b_1-79-1,79,1,0,Westdale via Kenaston,1476,2_merged_61273,6305
b_1-79-1,79,1,1,Polo Park via Kenaston,1475,2_merged_61273,6306
b_2-44-4,44,1,1,Broadway via Louelda,1303,3,10187_merged_71117
a_2-60-3,60,1,0,University of Manitoba,1387,1,10987_merged_68672
b_1-24-16,24,1,0,Unicity,1220,2_merged_61273,2641_merged_76457
a_1-97-1,97,1,1,Point Douglas,1568,4_merged_61272,7393_merged_70007
b_2-90-1,90,1,0,Kildonan Place,1525,3,11531_merged_74863
a_1-18-4,18,1,1,Tuxedo,1107,4_merged_61272,1671_merged_67559
b_1-67-8,24,1,1,Portage & Tylehurst,1221,2_merged_61273,5437_merged_78367
b_1-78-4,74,1,1,Polo Park,2103,2_merged_61273,6205_merged_75443
a_2-20-4,20,1,1,Airport Terminal,1179,1,9811_merged_69320
b_3-19-3,19,1,1,Windsor Park via Autumnwood,1156,4_merged_61274,13139_merged_71610
b_1-26-3,26,1,0,Polo Park,1225,2_merged_61273,2701_merged_71534
b_1-11-19,11,1,0,Crestview,894,2_merged_61273,485_merged_76533
a_1-10-2,10,1,1,Wolseley via Tache,869,4_merged_61272,153_merged_61786
a_2-14-4,14,1,1,Ferry Road,955,1,9005_merged_64481
a_1-66-5,66,1,0,Dieppe Loop,1406,4_merged_61272,5397_merged_66900
b_2-16-9,16,1,1,Southdale Centre,1002,3,8947_merged_73031
a_1-16-6,16,1,1,Plaza Dr via St. Vital Centre,997,4_merged_61272,1180_merged_65675
a_1-18-1,18,1,1,Tuxedo,1107,4_merged_61272,1633
a_1-18-1,18,1,1,Main & McAdam,1112,4_merged_61272,1635
b_1-18-5,180,1,1,Downtown,1138,2_merged_61273,1636
a_1-18-2,18,1,1,Tuxedo,1109,4_merged_61272,1638
a_2-38-2,38,1,1,The Forks,1279,1,10397_merged_61507
a_2-82-1,82,1,1,Grace Hospital,1479,1,11644_merged_69384
a_1-44-11,90,1,1,Henderson & Whellams,1526,4_merged_61272,3970_merged_63216
a_1-79-4,78,1,1,Polo Park via Cambridge,1467,4_merged_61272,6559_merged_64902
b_3-55-3,55,1,1,U of Winnipeg via Meadowood,1366,4_merged_61274,13736_merged_79002
b_3-11-8,11,1,1,North Kildonan via Donwood,898,4_merged_61274,12469_merged_76661
b_2-68-1,68,1,0,Grosvenor & Renfrew,1417,3,10804_merged_78944
a_2-21-3,21,1,0,St.Charles,1194,1,9883_merged_63387
b_3-14-1,14,1,0,South St. Vital via Paddington,956,4_merged_61274,12617_merged_75008
a_1-65-5,29,1,1,Logan,1235,4_merged_61272,5309_merged_70110
a_3-66-2,66,1,1,Downtown,1401,2_merged_61271,14259
a_3-66-2,66,1,0,Polo Park,1400,2_merged_61271,14258
b_2-3-1,3,1,1,City Hall,2074,3,8117_merged_72601
b_1-11-11,11,1,0,Polo Park,891,2_merged_61273,370_merged_73146
a_1-66-7,66,1,0,Polo Park,1400,4_merged_61272,5428
b_1-67-6,67,1,0,Westdale,1413,2_merged_61273,5424
a_1-66-7,66,1,1,Downtown,1401,4_merged_61272,5427
a_1-16-6,16,1,1,Island Lakes via Southdale Centre,999,4_merged_61272,1182
a_1-48-1,48,1,1,Balmoral Station,1339,4_merged_61272,4463_merged_63197
a_1-16-6,16,1,0,Tyndall Park via Manitoba,998,4_merged_61272,1181
b_1-66-12,66,1,0,Unicity,1402,2_merged_61273,5323_merged_79845
b_1-93-1,93,1,1,St. Vital Centre,1537,2_merged_61273,6872_merged_79365
b_1-88-1,88,1,1,Cathedral & Main,1514,2_merged_61273,6577_merged_73110
b_2-74-3,78,1,0,U of Manitoba via Cambridge,1469,3,11026_merged_73286
b_2-45-2,45,1,0,Kildonan Place,1310,3,10257_merged_78842
b_1-47-9,47,1,1,Balmoral Station,1333,2_merged_61273,4203_merged_71205
b_1-29-10,29,1,1,Logan,1235,2_merged_61273,2870_merged_77988
a_1-12-5,12,1,0,Health Sciences Centre,946,4_merged_61272,689_merged_66101
a_1-16-26,16,1,1,Kingston Row,1033,4_merged_61272,1381_merged_65910
b_2-60-3,60,1,1,Downtown,1388,3,10595_merged_72566
b_2-68-2,68,1,1,University of Winnipeg,1418,3,10821_merged_78591
b_1-47-19,47,1,0,Transcona via Kildare,1330,2_merged_61273,4326_merged_79540
b_1-11-25,11,1,0,Westwood,892,2_merged_61273,548_merged_78020
a_1-71-4,71,1,0,Templeton via Sinclair,1423,4_merged_61272,5763_merged_65249
a_1-12-5,12,1,1,City Hall,947,4_merged_61272,698_merged_61576
a_1-51-4,51,1,1,St. Vital Centre,1352,4_merged_61272,4611_merged_65459
a_3-15-4,15,1,0,Airport via Wellington,971,2_merged_61271,13139_merged_62199
a_2-83-1,83,1,1,Grace Hospital,1490,1,11697_merged_69697
b_1-77-18,77,1,0,Polo Park,1446,2_merged_61273,6165_merged_78501
b_2-76-1,76,1,1,St.Vital Centre,1444,3,11115_merged_70988
b_1-19-5,19,1,0,Red River College via Logan,1158,2_merged_61273,1914_merged_74401
a_2-66-5,66,1,1,Downtown,1403,1,11141_merged_65762
b_1-78-2,78,1,1,Polo Park via Cambridge,1467,2_merged_61273,6181_merged_71214
a_1-11-27,11,1,1,Glenway,889,4_merged_61272,571_merged_63301
b_6-16-50,16,1,1,St.Vital Centre,1004,17526-special,17526
b_1-77-9,77,1,0,Polo Park,1446,2_merged_61273,6110_merged_75473
b_1-47-2,47,1,1,Balmoral Station,1331,2_merged_61273,4110_merged_79422
a_2-10-1,10,1,0,St. Boniface via Provencher,872,1,8531_merged_66243
a_2-10-3,10,1,0,St. Boniface via Tache,870,1,8594_merged_67946
a_1-11-10,22,1,1,City Hall,1205,4_merged_61272,345
a_1-19-4,19,1,1,Windsor Park via Drake,1153,4_merged_61272,1947_merged_68922
b_1-11-9,28,1,1,City Hall,1231,2_merged_61273,343
b_1-17-18,17,1,1,Downtown,1090,2_merged_61273,1580_merged_71632
a_2-79-2,79,1,1,Polo Park via Kenaston,1475,1,11620_merged_62211
b_3-17-3,17,1,0,Seven Oaks Hospital,1084,4_merged_61274,12949_merged_77836
b_3-55-2,55,1,1,U of Winnipeg via Meadowood,1366,4_merged_61274,13706_merged_77561
b_1-18-9,18,1,1,Tuxedo,1107,2_merged_61273,1685_merged_72116
a_2-99-2,99,1,0,Windermere & Pembina,1577,1,12190_merged_70182
a_2-18-7,18,1,1,Assiniboine Park,1127,1,9547_merged_67732
b_2-72-1,72,1,1,University of Manitoba,1939,3,10967
b_1-72-1,72,1,0,South Point via Dalhousie,1938,2_merged_61273,5731_merged_78907
b_2-72-1,72,1,0,South Point via Killarney,1936,3,10968
a_1-21-1,21,1,1,City Hall,1189,4_merged_61272,2249_merged_68018
b_3-11-4,11,1,1,North Kildonan via Donwood,916,4_merged_61274,12389_merged_79810
a_2-15-1,15,1,1,Inkster Park via Inkster,976,1,9093_merged_70414
b_1-45-2,45,1,0,Kildonan Place,1310,2_merged_61273,3911_merged_71678
a_2-74-3,74,1,0,University of Manitoba,2204,1,11399_merged_67565
a_1-162-14,183,1,1,Downtown,1145,4_merged_61272,7990
a_2-15-1,15,1,0,Airport via Wellington,971,1,9102_merged_67654
b_1-160-2,160,1,0,University of Manitoba,1051,2_merged_61273,7464_merged_75347
b_2-11-13,11,1,0,Crestview,926,3,8452_merged_73473
b_2-47-5,47,1,0,Transcona via Kildare,1330,3,10367_merged_75768
b_1-183-5,183,1,1,Downtown,1147,2_merged_61273,8007_merged_80007
b_1-29-15,29,1,1,Logan,1235,2_merged_61273,2968_merged_74618
a_1-162-14,185,1,0,University of Manitoba,1148,4_merged_61272,7994
b_6-93-50,93,1,0,Highbury & Southfields,1538,19011-special,19011
b_2-19-2,19,1,1,Windsor Park via Autumnwood,1159,3,9275_merged_79801
a_2-160-3,160,1,0,University of Manitoba,1051,1,12394_merged_65835
a_1-26-1,26,1,1,City Hall,1227,4_merged_61272,2796_merged_64351
b_2-79-2,79,1,1,Portage & Tylehurst via Kenaston,1473,3,11263
b_3-170-2,47,1,0,Transcona via Kildare,1330,4_merged_61274,14512_merged_78303
b_3-11-10,11,1,0,St. Charles,906,4_merged_61274,12500_merged_79249
a_3-14-3,14,1,1,Ferry Road,955,2_merged_61271,13019_merged_70123
a_1-78-7,78,1,1,Polo Park via Cambridge,1468,4_merged_61272,6447_merged_67421
b_2-20-3,20,1,1,Airport Terminal,1179,3,9419
b_2-29-2,29,1,1,Logan,1237,3,9831_merged_79062
a_2-17-1,17,1,0,Maples,1079,1,9347_merged_68408
b_1-19-3,19,1,0,Red River College via Notre Dame,1161,2_merged_61273,1885_merged_79608
b_3-14-4,14,1,0,South St. Vital via Paddington,956,4_merged_61274,12678_merged_73984
b_2-72-1,72,1,1,University of Manitoba,1939,3,10979_merged_73169
b_2-47-1,47,1,1,Balmoral Station,1331,3,10284_merged_74919
b_1-10-1,10,1,0,St. Boniface via Tache,870,2_merged_61273,99_merged_70744
b_2-84-2,86,1,0,Bridgwater,1955,3,11392_merged_77556
b_1-32-17,32,1,1,Main & Seven Oaks,1255,2_merged_61273,3154
b_2-51-1,51,1,1,St. Vital Centre,1352,3,10403_merged_75133
b_3-83-1,83,1,0,Unicity,1494,4_merged_61274,14091_merged_77962
a_1-45-3,45,1,0,Kildonan Place,1310,4_merged_61272,4129_merged_65105
b_6-18-51,18,1,1,Assiniboine Park,1127,17729-special,17729
b_6-18-51,18,1,0,Riverbend,1137,17724-special,17724
b_6-18-51,18,1,1,Tuxedo,1109,17725-special,17725
a_1-20-4,20,1,1,Airport Terminal,1179,4_merged_61272,2206_merged_68683
b_6-18-51,18,1,1,Assiniboine Park,1127,17727-special,17727
a_1-95-2,95,1,1,Riverview,1887,4_merged_61272,7285_merged_67648
a_2-16-1,16,1,0,Selkirk & McPhillips,1035,1,9219_merged_70064
b_3-29-1,29,1,1,Logan,1237,4_merged_61274,13271_merged_73401
b_6-19-52,19,1,1,Windsor Park via Autumnwood,1156,17879-special,17879
b_3-15-2,15,1,1,Mountain & Fife,969,4_merged_61274,12731_merged_73488
a_2-11-4,11,1,1,Glenway,889,1,8681_merged_62893
b_1-71-12,71,1,1,Portage via McPhillips,1424,2_merged_61273,5690_merged_77491
b_1-84-1,84,1,1,Fort Rouge Station,1950,2_merged_61273,6456_merged_71203
a_1-160-7,161,1,0,University of Manitoba,1054,4_merged_61272,7838_merged_68862
b_2-95-2,95,1,1,Riverview,1907,3,11766_merged_75398
a_1-57-5,57,1,0,Southdale,1377,4_merged_61272,5009_merged_67195
a_1-22-2,22,1,1,City Hall,1207,4_merged_61272,2507_merged_66511
a_1-17-15,17,1,1,Misericordia Health Centre,1078,4_merged_61272,1599_merged_67095
b_2-14-2,14,1,0,South St. Vital via Dakota,959,3,8567_merged_79883
b_3-1-1,1,1,0,The Forks,866,4_merged_61274,12218_merged_73135
a_1-45-8,45,1,0,Kildonan Place,1310,4_merged_61272,4205_merged_61806
b_1-89-2,90,1,1,Henderson & Whellams,1522,2_merged_61273,6658_merged_73138
a_2-18-9,18,1,0,Riverbend,1128,1,9586_merged_65047
b_3-19-3,19,1,0,Red River College via Notre Dame,1162,4_merged_61274,13140_merged_77467
b_3-16-1,16,1,0,Tyndall Park via Manitoba,1005,4_merged_61274,12802_merged_79991
b_1-77-9,78,1,0,U of Manitoba via Cambridge,1469,2_merged_61273,6102_merged_72526
a_1-32-6,32,1,1,Downtown,1250,4_merged_61272,3231_merged_68557
b_2-60-3,60,1,0,University of Manitoba,1387,3,10596_merged_72563
b_1-96-3,96,1,0,Paterson Loop via Southdale,1562,2_merged_61273,7077_merged_77849
b_1-19-5,19,1,0,Red River College via Notre Dame,1162,2_merged_61273,1922_merged_78632
a_2-18-8,18,1,1,Assiniboine Park,1127,1,9567_merged_61988
a_3-66-2,66,1,0,Dieppe Loop,1406,2_merged_61271,14264_merged_64136
b_2-20-3,20,1,0,Watt & Leighton,1178,3,9418_merged_77799
b_1-17-1,17,1,1,Misericordia Health Centre,1078,2_merged_61273,1394_merged_78238
a_2-43-2,43,1,0,Kildonan Place,1297,1,10471_merged_62672
a_1-15-11,19,1,1,Downtown via Notre Dame,1155,4_merged_61272,1052_merged_64260
b_1-109-1,91,1,1,Killarney & Pembina,1531,2_merged_61273,7338
a_1-11-15,11,1,0,Polo Park,888,4_merged_61272,406
a_1-11-15,11,1,1,Glenway,889,4_merged_61272,405
a_1-11-15,11,1,0,Polo Park,888,4_merged_61272,404
a_1-11-15,11,1,1,Glenway,889,4_merged_61272,403
b_1-11-12,11,1,0,Crestview,894,2_merged_61273,401
b_1-11-12,11,1,1,Glenway,893,2_merged_61273,400
a_1-11-15,11,1,0,Polo Park,888,4_merged_61272,408
a_1-21-9,21,1,0,Westwood,1193,4_merged_61272,2373_merged_64960
a_2-66-6,66,1,0,Polo Park,1400,1,11158_merged_70340
b_1-15-3,15,1,1,Downtown,970,2_merged_61273,959_merged_72373
b_3-17-3,17,1,1,Misericordia Health Centre,1078,4_merged_61274,12942_merged_77839
b_1-94-2,94,1,1,Wildwood Park via Windermere,1966,2_merged_61273,6958_merged_77525
a_3-10-1,10,1,1,Wolseley-Provencher via Provencher,871,2_merged_61271,12635_merged_65273
b_2-95-2,95,1,1,Riverview,1907,3,11770_merged_79951
a_2-11-8,11,1,1,Glenway,889,1,8753_merged_70312
b_3-38-2,38,1,0,Templeton & McPhillips,1278,4_merged_61274,13438_merged_79098
b_1-35-9,35,1,0,Amber Trails,1272,2_merged_61273,3400_merged_77436
b_1-43-4,43,1,0,Kildonan Place,1297,2_merged_61273,3653_merged_76267
b_1-90-8,90,1,0,Kildonan Place,1525,2_merged_61273,6785_merged_75569
b_1-29-6,29,1,1,Logan,1235,2_merged_61273,2826_merged_72435
a_2-99-1,99,1,0,Misericordia Health Centre,1574,1,12146_merged_64340
b_1-89-1,89,1,0,North Transcona,1518,2_merged_61273,6640_merged_70839
b_3-75-2,75,1,1,Kildonan Place,1434,4_merged_61274,13989_merged_71148
b_1-47-14,47,1,0,Transcona via Kildare,1330,2_merged_61273,4284_merged_73957
b_2-77-2,77,1,0,Polo Park,1446,3,11134_merged_71298
a_1-43-4,43,1,0,Kildonan Place,1297,4_merged_61272,3799_merged_64283
a_1-15-13,15,1,1,Mountain & Fife,969,4_merged_61272,1083_merged_67740
b_3-66-3,66,1,0,Dieppe Loop,1406,4_merged_61274,13870_merged_76164
b_1-22-10,22,1,0,Westwood,1204,2_merged_61273,2405_merged_79873
a_1-15-12,15,1,1,Inkster Park via Inkster,976,4_merged_61272,1073_merged_65216
b_1-183-7,49,1,0,Dugald & Beghin,1343,2_merged_61273,8017_merged_71562
a_1-47-18,47,1,1,Balmoral Station,1333,4_merged_61272,4438_merged_69681
b_2-21-2,11,1,1,Portage & Rouge,918,3,9491_merged_77070
a_1-24-6,24,1,0,Unicity,1218,4_merged_61272,2648_merged_66234
b_2-66-3,66,1,1,Downtown,1403,3,10724_merged_75076
a_1-79-1,67,1,0,Westdale,1413,4_merged_61272,6481_merged_68122
a_1-19-4,19,1,0,Red River College via Notre Dame,1161,4_merged_61272,1946_merged_68921
b_2-19-4,19,1,1,Downtown,1163,3,9343_merged_73356
b_3-86-1,86,1,1,Fort Rouge Station,1954,4_merged_61274,14148_merged_71936
b_1-160-4,160,1,1,Downtown,1052,2_merged_61273,7530_merged_77444
b_3-14-2,14,1,0,South St. Vital via Dakota,954,4_merged_61274,12640_merged_79265
a_2-1-1,1,1,0,The Forks,866,1,8428_merged_69642
a_2-160-5,160,1,0,University of Manitoba,1051,1,12455_merged_64234
b_1-17-10,17,1,1,Misericordia Health Centre,1078,2_merged_61273,1512_merged_75183
b_2-1-1,1,1,0,The Forks,866,3,8052_merged_77590
b_1-66-8,66,1,0,Unicity,1402,2_merged_61273,5273_merged_75838
b_3-99-1,99,1,0,Windermere & Pembina,1577,4_merged_61274,14316_merged_76504
b_2-71-1,71,1,1,Portage via McPhillips,1424,3,10845_merged_79584
a_1-71-7,71,1,1,Portage via McPhillips,1424,4_merged_61272,5818_merged_66597
b_6-79-50,79,1,1,Polo Park via Kenaston,1474,18848-special,18848
a_2-15-2,15,1,1,Mountain & Fife,974,1,9116_merged_63109
b_6-79-50,79,1,1,Polo Park via Kenaston,1474,18840-special,18840
b_6-79-50,79,1,0,Westdale via Kenaston,1477,18841-special,18841
b_6-79-50,79,1,1,Polo Park via Kenaston,1474,18842-special,18842
a_1-26-1,26,1,0,Polo Park,1225,4_merged_61272,2803_merged_63307
a_3-24-2,24,1,0,Unicity,1220,2_merged_61271,13634_merged_70507
b_6-79-50,79,1,0,Westdale via Kenaston,1477,18845-special,18845
b_6-79-50,79,1,1,Polo Park via Kenaston,1474,18846-special,18846
b_6-79-50,79,1,0,Westdale via Kenaston,1477,18847-special,18847
b_1-77-4,77,1,1,Kildonan Place,1448,2_merged_61273,6048_merged_79126
a_1-170-2,170,1,0,University of Manitoba,1098,4_merged_61272,8265_merged_62598
b_2-14-6,14,1,1,Downtown,962,3,8668_merged_73943
b_2-74-2,74,1,1,Polo Park,2103,3,11005_merged_73617
a_1-162-16,162,1,0,St. Norbert,1056,4_merged_61272,8013_merged_69140
b_1-33-6,33,1,1,Downtown,1930,2_merged_61273,3232
b_1-33-6,33,1,0,Maples via Jefferson,1928,2_merged_61273,3233
b_1-33-6,33,1,1,Downtown,1930,2_merged_61273,3238
b_1-33-6,33,1,0,Maples via Jefferson,1928,2_merged_61273,3239
b_6-55-50,55,1,0,St. Vital Centre via Dakota,1368,18433-special,18433
b_3-71-3,29,1,0,Windermere,1238,4_merged_61274,13962_merged_72732
b_2-14-4,14,1,1,Ferry Road,957,3,8620_merged_73271
a_3-11-14,11,1,1,City Hall,940,2_merged_61271,12935_merged_64161
b_1-12-4,12,1,1,City Hall,943,2_merged_61273,670_merged_79381
b_6-55-50,55,1,0,St.Vital Centre via Meadowood,1363,18439-special,18439
b_1-12-3,12,1,0,Polo Park,944,2_merged_61273,661_merged_74472
a_2-20-1,20,1,1,Airport Terminal,1179,1,9738_merged_62510
a_2-15-2,15,1,1,Mountain & Fife,969,1,9130_merged_62795
b_2-71-4,71,1,1,Portage via Sinclair,1422,3,10941_merged_77404
b_1-40-2,43,1,0,Kildonan Place,1297,2_merged_61273,3578_merged_79828
b_3-14-2,14,1,1,Ferry Road,955,4_merged_61274,12635_merged_74684
b_1-11-9,11,1,0,Henderson,912,2_merged_61273,341_merged_77727
b_1-160-4,160,1,0,University of Manitoba,1051,2_merged_61273,7515_merged_77724
a_2-84-1,84,1,0,Walmart & Kenaston,1949,1,11747_merged_66323
b_1-60-2,60,1,0,University of Manitoba,1387,2_merged_61273,5028_merged_76905
b_6-38-50,38,1,1,William Stephenson & Main,1281,18158-special,18158
b_6-38-50,38,1,0,Templeton & McPhillips,1282,18159-special,18159
a_1-17-3,17,1,0,Seven Oaks Hospital,1084,4_merged_61272,1473_merged_67252
a_3-66-1,66,1,0,Polo Park,1400,2_merged_61271,14232_merged_69246
b_1-68-4,68,1,1,University of Winnipeg,1418,2_merged_61273,5506
b_1-90-4,90,1,0,Kildonan Place,1525,2_merged_61273,6747_merged_76207
b_2-18-3,18,1,0,Riverbend,1129,3,9104_merged_77063
a_1-10-4,10,1,1,Wolseley via Tache,869,4_merged_61272,184_merged_67346
b_6-38-50,38,1,1,William Stephenson & Main,1281,18156-special,18156
b_1-24-3,24,1,0,Unicity,1218,2_merged_61273,2501_merged_75927
b_2-20-3,20,1,0,Watt & Leighton,1178,3,9402_merged_73194
a_1-11-25,22,1,1,Portage & Woodhaven,1214,4_merged_61272,542
b_1-11-25,41,1,0,Glenway,1291,2_merged_61273,543
b_3-15-3,15,1,0,Airport via Wellington,971,4_merged_61274,12748_merged_77033
b_2-47-2,47,1,1,Main & Portage,1336,3,10316_merged_72217
b_2-18-9,18,1,1,Tuxedo,1107,3,9210_merged_79478
b_1-14-7,14,1,0,South St. Vital via Dakota,954,2_merged_61273,850_merged_78241
a_1-79-4,79,1,1,Polo Park via Kenaston,1475,4_merged_61272,6569
a_1-79-4,79,1,0,Westdale via Kenaston,1476,4_merged_61272,6568
b_2-162-4,170,1,0,University of Manitoba,1098,3,12187_merged_74707
b_3-14-4,14,1,0,South St. Vital via Paddington,956,4_merged_61274,12686_merged_78580
a_1-160-6,160,1,0,University of Manitoba,1051,4_merged_61272,7818_merged_69184
a_1-66-9,66,1,0,Unicity,1402,4_merged_61272,5454_merged_69433
b_1-24-15,24,1,1,City Hall,1219,2_merged_61273,2623_merged_79130
b_1-44-8,44,1,0,Kildonan Place via London,1302,2_merged_61273,3745_merged_70867
b_1-15-11,15,1,0,Airport via Wellington,973,2_merged_61273,1077_merged_74624
a_2-66-3,66,1,1,Downtown,1403,1,11091_merged_70449
b_2-47-5,47,1,1,Balmoral Station,1331,3,10368_merged_73054
b_2-75-1,75,1,1,Kildonan Place,1434,3,11038_merged_78233
b_1-46-6,46,1,0,Transcona via Regent,1320,2_merged_61273,4039_merged_76410
b_1-160-3,160,1,0,University of Manitoba,1051,2_merged_61273,7489_merged_76362
a_1-162-4,162,1,1,Downtown,1057,4_merged_61272,7908
a_1-77-14,77,1,0,Polo Park,1446,4_merged_61272,6324_merged_67846
a_1-55-7,55,1,1,U of Winnipeg via Meadowood,1366,4_merged_61272,4811_merged_66327
b_2-89-2,89,1,1,Kildonan Place,1517,3,11498_merged_73969
b_1-15-7,15,1,0,Airport via Flight Road,975,2_merged_61273,985_merged_75241
a_2-44-3,44,1,0,Kildonan Place via Louelda,1300,1,10535_merged_62145
